section,.imp,arm,arm_id,rows,clones,unique_stay,period_event_sum,weighted_event_sum,min_time_start_h,max_time_end_h,missing_weight_rows,mean_weight,max_weight,clone_with_event,clone_with_gt1_event,zero_period_clones,period_type,time_axis,time_start_h,time_end_h,events,weighted_events
period_counts,4,0-3h,1,2809,,,,,,,,,,,,,day,day28,648,672,5,2.86527661671078
period_counts,4,0-3h,1,2804,,,,,,,,,,,,,day,day29,672,696,5,2.71965075970498
period_counts,4,0-3h,1,2799,,,,,,,,,,,,,day,day30,696,720,3,3.27741227292002
by_arm,4,3-6h,2,236628,18891,18891,733,680.762548243905,0,720,0,0.982842479743388,2.33190820216786,733,0,62,,,,,,
period_counts,4,3-6h,2,18891,,,,,,,,,,,,,hour,h0,0,1,0,0
period_counts,4,3-6h,2,17408,,,,,,,,,,,,,hour,h1,1,2,0,0
period_counts,4,3-6h,2,16408,,,,,,,,,,,,,hour,h2,2,3,0,0
period_counts,4,3-6h,2,15514,,,,,,,,,,,,,hour,h3,3,4,0,0
period_counts,4,3-6h,2,15514,,,,,,,,,,,,,hour,h4,4,5,0,0
period_counts,4,3-6h,2,15514,,,,,,,,,,,,,hour,h5,5,6,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h6,6,7,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h7,7,8,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h8,8,9,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h9,9,10,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h10,10,11,0,0
period_counts,4,3-6h,2,3241,,,,,,,,,,,,,hour,h11,11,12,4,3.17345557252036
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h12,12,13,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h13,13,14,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h14,14,15,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h15,15,16,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h16,16,17,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h17,17,18,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h18,18,19,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h19,19,20,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h20,20,21,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h21,21,22,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h22,22,23,0,0
period_counts,4,3-6h,2,3237,,,,,,,,,,,,,hour,h23,23,24,62,54.7169736933073
period_counts,4,3-6h,2,3175,,,,,,,,,,,,,day,day2,24,48,78,67.9474078460093
period_counts,4,3-6h,2,3097,,,,,,,,,,,,,day,day3,48,72,58,47.3281462076394
period_counts,4,3-6h,2,3039,,,,,,,,,,,,,day,day4,72,96,44,43.7056720291238
period_counts,4,3-6h,2,2995,,,,,,,,,,,,,day,day5,96,120,49,45.0239055915339
period_counts,4,3-6h,2,2946,,,,,,,,,,,,,day,day6,120,144,37,34.5637733363997
period_counts,4,3-6h,2,2909,,,,,,,,,,,,,day,day7,144,168,32,28.5929960924046
period_counts,4,3-6h,2,2877,,,,,,,,,,,,,day,day8,168,192,36,35.8386439361992
period_counts,4,3-6h,2,2841,,,,,,,,,,,,,day,day9,192,216,30,28.4950992072475
period_counts,4,3-6h,2,2811,,,,,,,,,,,,,day,day10,216,240,33,31.6197092720487
period_counts,4,3-6h,2,2778,,,,,,,,,,,,,day,day11,240,264,22,21.2269013304693
period_counts,4,3-6h,2,2756,,,,,,,,,,,,,day,day12,264,288,21,21.4226361748911
period_counts,4,3-6h,2,2735,,,,,,,,,,,,,day,day13,288,312,14,14.4219304943952
period_counts,4,3-6h,2,2721,,,,,,,,,,,,,day,day14,312,336,21,18.4357629300125
period_counts,4,3-6h,2,2700,,,,,,,,,,,,,day,day15,336,360,14,13.4942079124674
period_counts,4,3-6h,2,2686,,,,,,,,,,,,,day,day16,360,384,21,20.9156527642227
period_counts,4,3-6h,2,2665,,,,,,,,,,,,,day,day17,384,408,28,26.094199847245
period_counts,4,3-6h,2,2637,,,,,,,,,,,,,day,day18,408,432,16,16.0920393668938
period_counts,4,3-6h,2,2621,,,,,,,,,,,,,day,day19,432,456,10,9.93658386774972
period_counts,4,3-6h,2,2611,,,,,,,,,,,,,day,day20,456,480,14,12.1025222260892
period_counts,4,3-6h,2,2597,,,,,,,,,,,,,day,day21,480,504,7,5.60196904914741
period_counts,4,3-6h,2,2590,,,,,,,,,,,,,day,day22,504,528,16,15.8397953742574
period_counts,4,3-6h,2,2574,,,,,,,,,,,,,day,day23,528,552,18,18.0433900626064
period_counts,4,3-6h,2,2556,,,,,,,,,,,,,day,day24,552,576,7,6.04600557406999
period_counts,4,3-6h,2,2549,,,,,,,,,,,,,day,day25,576,600,12,11.7201712846025
period_counts,4,3-6h,2,2537,,,,,,,,,,,,,day,day26,600,624,4,4.219636873934
period_counts,4,3-6h,2,2533,,,,,,,,,,,,,day,day27,624,648,8,8.23955359760371
period_counts,4,3-6h,2,2525,,,,,,,,,,,,,day,day28,648,672,9,8.89868523392324
period_counts,4,3-6h,2,2516,,,,,,,,,,,,,day,day29,672,696,4,3.46696909201638
period_counts,4,3-6h,2,2512,,,,,,,,,,,,,day,day30,696,720,4,3.53815240287385
by_arm,4,6-12h,3,351865,18891,18891,1186,1140.00894428468,0,720,0,1.01353283059851,5.96856436642161,1186,0,62,,,,,,
period_counts,4,6-12h,3,18891,,,,,,,,,,,,,hour,h0,0,1,0,0
period_counts,4,6-12h,3,17408,,,,,,,,,,,,,hour,h1,1,2,0,0
period_counts,4,6-12h,3,16408,,,,,,,,,,,,,hour,h2,2,3,0,0
period_counts,4,6-12h,3,15514,,,,,,,,,,,,,hour,h3,3,4,0,0
period_counts,4,6-12h,3,14507,,,,,,,,,,,,,hour,h4,4,5,0,0
period_counts,4,6-12h,3,13434,,,,,,,,,,,,,hour,h5,5,6,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h6,6,7,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h7,7,8,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h8,8,9,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h9,9,10,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h10,10,11,0,0
period_counts,4,6-12h,3,12273,,,,,,,,,,,,,hour,h11,11,12,15,17.586500721132
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h12,12,13,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h13,13,14,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h14,14,15,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h15,15,16,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h16,16,17,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h17,17,18,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h18,18,19,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h19,19,20,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h20,20,21,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h21,21,22,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h22,22,23,0,0
period_counts,4,6-12h,3,5012,,,,,,,,,,,,,hour,h23,23,24,62,57.6263645090958
period_counts,4,6-12h,3,4950,,,,,,,,,,,,,day,day2,24,48,141,136.174271350659
period_counts,4,6-12h,3,4809,,,,,,,,,,,,,day,day3,48,72,94,85.9228724624232
period_counts,4,6-12h,3,4715,,,,,,,,,,,,,day,day4,72,96,78,81.3913615954546
period_counts,4,6-12h,3,4637,,,,,,,,,,,,,day,day5,96,120,71,65.6373805003245
period_counts,4,6-12h,3,4566,,,,,,,,,,,,,day,day6,120,144,73,62.0591707987601
period_counts,4,6-12h,3,4493,,,,,,,,,,,,,day,day7,144,168,62,56.6425837532605
period_counts,4,6-12h,3,4431,,,,,,,,,,,,,day,day8,168,192,56,51.6410064609254
period_counts,4,6-12h,3,4375,,,,,,,,,,,,,day,day9,192,216,48,49.496388300936
period_counts,4,6-12h,3,4327,,,,,,,,,,,,,day,day10,216,240,36,33.1053789749902
period_counts,4,6-12h,3,4291,,,,,,,,,,,,,day,day11,240,264,35,34.5569087282779
period_counts,4,6-12h,3,4256,,,,,,,,,,,,,day,day12,264,288,40,45.8767104976682
period_counts,4,6-12h,3,4216,,,,,,,,,,,,,day,day13,288,312,30,26.1678581515951
period_counts,4,6-12h,3,4186,,,,,,,,,,,,,day,day14,312,336,47,51.7174645441657
period_counts,4,6-12h,3,4139,,,,,,,,,,,,,day,day15,336,360,29,30.7374284582803
period_counts,4,6-12h,3,4110,,,,,,,,,,,,,day,day16,360,384,31,30.9898387822859
period_counts,4,6-12h,3,4079,,,,,,,,,,,,,day,day17,384,408,24,21.1291308575789
period_counts,4,6-12h,3,4055,,,,,,,,,,,,,day,day18,408,432,25,24.4787354388643
period_counts,4,6-12h,3,4030,,,,,,,,,,,,,day,day19,432,456,19,18.756530362311
period_counts,4,6-12h,3,4011,,,,,,,,,,,,,day,day20,456,480,11,11.1726157309554
period_counts,4,6-12h,3,4000,,,,,,,,,,,,,day,day21,480,504,19,17.8687273589929
period_counts,4,6-12h,3,3981,,,,,,,,,,,,,day,day22,504,528,17,14.1629172586141
period_counts,4,6-12h,3,3964,,,,,,,,,,,,,day,day23,528,552,20,21.0541250975427
period_counts,4,6-12h,3,3944,,,,,,,,,,,,,day,day24,552,576,8,7.82564671404027
period_counts,4,6-12h,3,3936,,,,,,,,,,,,,day,day25,576,600,15,13.2175523339575
period_counts,4,6-12h,3,3921,,,,,,,,,,,,,day,day26,600,624,17,15.5244372416118
period_counts,4,6-12h,3,3904,,,,,,,,,,,,,day,day27,624,648,25,22.3203564361165
period_counts,4,6-12h,3,3879,,,,,,,,,,,,,day,day28,648,672,17,16.0185385417559
period_counts,4,6-12h,3,3862,,,,,,,,,,,,,day,day29,672,696,8,6.3489690793155
period_counts,4,6-12h,3,3854,,,,,,,,,,,,,day,day30,696,720,13,12.8011732427892
overall,5,ALL,,803678,56735,18953,2562,2405.26901013437,0,720,0,0.99016489736186,5.95804195364737,2562,0,124,,,,,,
by_arm,5,0-3h,1,215185,18953,18953,643,584.626878431491,0,720,0,0.960009195943339,4.74359194683008,643,0,0,,,,,,
period_counts,5,0-3h,1,18953,,,,,,,,,,,,,hour,h0,0,1,0,0
period_counts,5,0-3h,1,18953,,,,,,,,,,,,,hour,h1,1,2,0,0
period_counts,5,0-3h,1,18953,,,,,,,,,,,,,hour,h2,2,3,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h3,3,4,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h4,4,5,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h5,5,6,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h6,6,7,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h7,7,8,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h8,8,9,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h9,9,10,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h10,10,11,0,0
period_counts,5,0-3h,1,3439,,,,,,,,,,,,,hour,h11,11,12,9,9.55167768159079
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h12,12,13,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h13,13,14,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h14,14,15,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h15,15,16,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h16,16,17,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h17,17,18,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h18,18,19,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h19,19,20,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h20,20,21,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h21,21,22,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h22,22,23,0,0
period_counts,5,0-3h,1,3430,,,,,,,,,,,,,hour,h23,23,24,66,73.9386753181742
period_counts,5,0-3h,1,3364,,,,,,,,,,,,,day,day2,24,48,69,51.216206503298
period_counts,5,0-3h,1,3295,,,,,,,,,,,,,day,day3,48,72,49,45.7640760341982
period_counts,5,0-3h,1,3246,,,,,,,,,,,,,day,day4,72,96,41,29.5181613528997
period_counts,5,0-3h,1,3205,,,,,,,,,,,,,day,day5,96,120,44,40.3440262272683
period_counts,5,0-3h,1,3161,,,,,,,,,,,,,day,day6,120,144,35,35.4450491218088
period_counts,5,0-3h,1,3126,,,,,,,,,,,,,day,day7,144,168,39,29.5884638693107
period_counts,5,0-3h,1,3087,,,,,,,,,,,,,day,day8,168,192,31,25.7439365770708
period_counts,5,0-3h,1,3056,,,,,,,,,,,,,day,day9,192,216,24,23.0590332370517
period_counts,5,0-3h,1,3032,,,,,,,,,,,,,day,day10,216,240,20,17.545921487097
period_counts,5,0-3h,1,3012,,,,,,,,,,,,,day,day11,240,264,21,19.4041642458661
period_counts,5,0-3h,1,2991,,,,,,,,,,,,,day,day12,264,288,16,17.2518784538204
period_counts,5,0-3h,1,2975,,,,,,,,,,,,,day,day13,288,312,11,7.02927653547449
period_counts,5,0-3h,1,2964,,,,,,,,,,,,,day,day14,312,336,19,17.7019460422769
period_counts,5,0-3h,1,2945,,,,,,,,,,,,,day,day15,336,360,14,12.9855902159301
period_counts,5,0-3h,1,2931,,,,,,,,,,,,,day,day16,360,384,16,14.177441422722
period_counts,5,0-3h,1,2915,,,,,,,,,,,,,day,day17,384,408,17,19.2123790496918
period_counts,5,0-3h,1,2898,,,,,,,,,,,,,day,day18,408,432,17,16.2590462983539
period_counts,5,0-3h,1,2881,,,,,,,,,,,,,day,day19,432,456,9,8.64083319101512
period_counts,5,0-3h,1,2872,,,,,,,,,,,,,day,day20,456,480,14,11.6509709280418
period_counts,5,0-3h,1,2858,,,,,,,,,,,,,day,day21,480,504,9,6.03445804654871
period_counts,5,0-3h,1,2849,,,,,,,,,,,,,day,day22,504,528,7,6.3042427439285
period_counts,5,0-3h,1,2842,,,,,,,,,,,,,day,day23,528,552,7,8.2570833925065
period_counts,5,0-3h,1,2835,,,,,,,,,,,,,day,day24,552,576,6,10.1371250074973
period_counts,5,0-3h,1,2829,,,,,,,,,,,,,day,day25,576,600,10,8.9889568845494
period_counts,5,0-3h,1,2819,,,,,,,,,,,,,day,day26,600,624,4,6.5328817784167
period_counts,5,0-3h,1,2815,,,,,,,,,,,,,day,day27,624,648,6,3.48147593062868
period_counts,5,0-3h,1,2809,,,,,,,,,,,,,day,day28,648,672,5,2.86533257755687
period_counts,5,0-3h,1,2804,,,,,,,,,,,,,day,day29,672,696,5,2.7199291768119
period_counts,5,0-3h,1,2799,,,,,,,,,,,,,day,day30,696,720,3,3.27663910008583
by_arm,5,3-6h,2,236628,18891,18891,733,680.664807164619,0,720,0,0.982841113559757,2.32594933064774,733,0,62,,,,,,
period_counts,5,3-6h,2,18891,,,,,,,,,,,,,hour,h0,0,1,0,0
period_counts,5,3-6h,2,17408,,,,,,,,,,,,,hour,h1,1,2,0,0
period_counts,5,3-6h,2,16408,,,,,,,,,,,,,hour,h2,2,3,0,0
period_counts,5,3-6h,2,15514,,,,,,,,,,,,,hour,h3,3,4,0,0
period_counts,5,3-6h,2,15514,,,,,,,,,,,,,hour,h4,4,5,0,0
period_counts,5,3-6h,2,15514,,,,,,,,,,,,,hour,h5,5,6,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h6,6,7,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h7,7,8,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h8,8,9,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h9,9,10,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h10,10,11,0,0
period_counts,5,3-6h,2,3241,,,,,,,,,,,,,hour,h11,11,12,4,3.17288941403247
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h12,12,13,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h13,13,14,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h14,14,15,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h15,15,16,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h16,16,17,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h17,17,18,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h18,18,19,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h19,19,20,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h20,20,21,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h21,21,22,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h22,22,23,0,0
period_counts,5,3-6h,2,3237,,,,,,,,,,,,,hour,h23,23,24,62,54.702952181979
period_counts,5,3-6h,2,3175,,,,,,,,,,,,,day,day2,24,48,78,67.9362899074822
period_counts,5,3-6h,2,3097,,,,,,,,,,,,,day,day3,48,72,58,47.3215315966457
period_counts,5,3-6h,2,3039,,,,,,,,,,,,,day,day4,72,96,44,43.6953084172286
period_counts,5,3-6h,2,2995,,,,,,,,,,,,,day,day5,96,120,49,45.0160618002749
period_counts,5,3-6h,2,2946,,,,,,,,,,,,,day,day6,120,144,37,34.5596448688897
period_counts,5,3-6h,2,2909,,,,,,,,,,,,,day,day7,144,168,32,28.5927462732432
period_counts,5,3-6h,2,2877,,,,,,,,,,,,,day,day8,168,192,36,35.8391882657172
period_counts,5,3-6h,2,2841,,,,,,,,,,,,,day,day9,192,216,30,28.4916702172788
period_counts,5,3-6h,2,2811,,,,,,,,,,,,,day,day10,216,240,33,31.619933267276
period_counts,5,3-6h,2,2778,,,,,,,,,,,,,day,day11,240,264,22,21.2263156836797
period_counts,5,3-6h,2,2756,,,,,,,,,,,,,day,day12,264,288,21,21.4236724670161
period_counts,5,3-6h,2,2735,,,,,,,,,,,,,day,day13,288,312,14,14.42090444758
period_counts,5,3-6h,2,2721,,,,,,,,,,,,,day,day14,312,336,21,18.4338678726608
period_counts,5,3-6h,2,2700,,,,,,,,,,,,,day,day15,336,360,14,13.4849888020444
period_counts,5,3-6h,2,2686,,,,,,,,,,,,,day,day16,360,384,21,20.9093912978486
period_counts,5,3-6h,2,2665,,,,,,,,,,,,,day,day17,384,408,28,26.0887868429852
period_counts,5,3-6h,2,2637,,,,,,,,,,,,,day,day18,408,432,16,16.0850690974115
period_counts,5,3-6h,2,2621,,,,,,,,,,,,,day,day19,432,456,10,9.93499339789674
period_counts,5,3-6h,2,2611,,,,,,,,,,,,,day,day20,456,480,14,12.1029416292099
period_counts,5,3-6h,2,2597,,,,,,,,,,,,,day,day21,480,504,7,5.60258015189041
period_counts,5,3-6h,2,2590,,,,,,,,,,,,,day,day22,504,528,16,15.8391928808766
period_counts,5,3-6h,2,2574,,,,,,,,,,,,,day,day23,528,552,18,18.0355015161938
period_counts,5,3-6h,2,2556,,,,,,,,,,,,,day,day24,552,576,7,6.04693148958767
period_counts,5,3-6h,2,2549,,,,,,,,,,,,,day,day25,576,600,12,11.7219353871617
period_counts,5,3-6h,2,2537,,,,,,,,,,,,,day,day26,600,624,4,4.21755761319701
period_counts,5,3-6h,2,2533,,,,,,,,,,,,,day,day27,624,648,8,8.23876951645079
period_counts,5,3-6h,2,2525,,,,,,,,,,,,,day,day28,648,672,9,8.89773340800445
period_counts,5,3-6h,2,2516,,,,,,,,,,,,,day,day29,672,696,4,3.46777427650655
period_counts,5,3-6h,2,2512,,,,,,,,,,,,,day,day30,696,720,4,3.53768317636917
by_arm,5,6-12h,3,351865,18891,18891,1186,1139.97732453826,0,720,0,1.01353200384664,5.95804195364737,1186,0,62,,,,,,
period_counts,5,6-12h,3,18891,,,,,,,,,,,,,hour,h0,0,1,0,0
period_counts,5,6-12h,3,17408,,,,,,,,,,,,,hour,h1,1,2,0,0
period_counts,5,6-12h,3,16408,,,,,,,,,,,,,hour,h2,2,3,0,0
period_counts,5,6-12h,3,15514,,,,,,,,,,,,,hour,h3,3,4,0,0
period_counts,5,6-12h,3,14507,,,,,,,,,,,,,hour,h4,4,5,0,0
period_counts,5,6-12h,3,13434,,,,,,,,,,,,,hour,h5,5,6,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h6,6,7,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h7,7,8,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h8,8,9,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h9,9,10,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h10,10,11,0,0
period_counts,5,6-12h,3,12273,,,,,,,,,,,,,hour,h11,11,12,15,17.5867076388821
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h12,12,13,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h13,13,14,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h14,14,15,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h15,15,16,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h16,16,17,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h17,17,18,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h18,18,19,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h19,19,20,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h20,20,21,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h21,21,22,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h22,22,23,0,0
period_counts,5,6-12h,3,5012,,,,,,,,,,,,,hour,h23,23,24,62,57.6272596547433
period_counts,5,6-12h,3,4950,,,,,,,,,,,,,day,day2,24,48,141,136.173146551841
period_counts,5,6-12h,3,4809,,,,,,,,,,,,,day,day3,48,72,94,85.930935505399
period_counts,5,6-12h,3,4715,,,,,,,,,,,,,day,day4,72,96,78,81.3908853634451
period_counts,5,6-12h,3,4637,,,,,,,,,,,,,day,day5,96,120,71,65.6364185866117
period_counts,5,6-12h,3,4566,,,,,,,,,,,,,day,day6,120,144,73,62.0598939671303
period_counts,5,6-12h,3,4493,,,,,,,,,,,,,day,day7,144,168,62,56.6421154775697
period_counts,5,6-12h,3,4431,,,,,,,,,,,,,day,day8,168,192,56,51.6401534838426
period_counts,5,6-12h,3,4375,,,,,,,,,,,,,day,day9,192,216,48,49.4844756777489
period_counts,5,6-12h,3,4327,,,,,,,,,,,,,day,day10,216,240,36,33.1071965188266
period_counts,5,6-12h,3,4291,,,,,,,,,,,,,day,day11,240,264,35,34.5550401727043
period_counts,5,6-12h,3,4256,,,,,,,,,,,,,day,day12,264,288,40,45.8699598120879
period_counts,5,6-12h,3,4216,,,,,,,,,,,,,day,day13,288,312,30,26.1687318221848
period_counts,5,6-12h,3,4186,,,,,,,,,,,,,day,day14,312,336,47,51.7022255839157
period_counts,5,6-12h,3,4139,,,,,,,,,,,,,day,day15,336,360,29,30.7342618670484
period_counts,5,6-12h,3,4110,,,,,,,,,,,,,day,day16,360,384,31,30.9885302117673
period_counts,5,6-12h,3,4079,,,,,,,,,,,,,day,day17,384,408,24,21.1316971132409
period_counts,5,6-12h,3,4055,,,,,,,,,,,,,day,day18,408,432,25,24.4812691928715
period_counts,5,6-12h,3,4030,,,,,,,,,,,,,day,day19,432,456,19,18.7555785835696
period_counts,5,6-12h,3,4011,,,,,,,,,,,,,day,day20,456,480,11,11.1722752174172
period_counts,5,6-12h,3,4000,,,,,,,,,,,,,day,day21,480,504,19,17.86855055626
period_counts,5,6-12h,3,3981,,,,,,,,,,,,,day,day22,504,528,17,14.1620774539749
period_counts,5,6-12h,3,3964,,,,,,,,,,,,,day,day23,528,552,20,21.0518001168443
period_counts,5,6-12h,3,3944,,,,,,,,,,,,,day,day24,552,576,8,7.82373599460521
period_counts,5,6-12h,3,3936,,,,,,,,,,,,,day,day25,576,600,15,13.2194513405133
period_counts,5,6-12h,3,3921,,,,,,,,,,,,,day,day26,600,624,17,15.5237452030188
period_counts,5,6-12h,3,3904,,,,,,,,,,,,,day,day27,624,648,25,22.3214187649562
period_counts,5,6-12h,3,3879,,,,,,,,,,,,,day,day28,648,672,17,16.0167338092709
period_counts,5,6-12h,3,3862,,,,,,,,,,,,,day,day29,672,696,8,6.34904599169805
period_counts,5,6-12h,3,3854,,,,,,,,,,,,,day,day30,696,720,13,12.8020073042733
